"name","基本武器","部位","短命","ASSASSIN HONED","BALANCED","破滅","BATTLE LUST","BERSERK","吸血","BONE BREAKER","補強不可","詠唱集中","CHAOS DAMAGE","CRAFT BONUS","CRAFT EXCEPTIONAL BONUS","CURSED","CURSE REMOVAL","物理","炎","冷気","毒","エネルギー","HP変換","HP変換(物理)","HP変換(炎)","HP変換(冷気)","HP変換(毒)","HP変換(エネルギー)","武器ダメージ","ダメージ修正","回避","DEX","DURABILITY BONUS","POT強化","CR","FC","FOCUS","炎エリア","冷気エリア","毒エリア","エネルギーエリア","命中","Curse","Dispel","STMダウン","Fireball","Harm","HPリーチ","Lightning","命中低下","回避低下","Magic Arrow","Mana Drain","MPリーチ","HP","HP回復","STMリーチ","INT","LAST PARRY CHANCE","矢弾コスト","MPコスト","秘薬コスト","装備条件","幸運","瞑想可","魔道武器","MP","MANA PHASE","MP回復","MASSIVE","NIGHT SIGHT","PRIZED","RANDOM PROTECTION","RANDOM KILLER","RANDOM SUMMONER","麻痺カウンター","物理ダメージ反射","REPLENISH CHARGES","物理抵抗","炎抵抗","冷気抵抗","毒抵抗","エネルギー抵抗","RESONANCE","SEARING","自己修復","SOUL CHARGE","SPARKS","詠唱可","呪文ダメージ","詠唱集中","破片残留","STM","STM回復","STR","SWARM","速度増","TOXIC WEAPON","UNWIELDY","ベスト","VELOCITY","WARD REMOVAL","重量軽減","WILDFIRE REMOVAL","耐久性","装備STR","基礎ダメージ","基礎速度","基礎重量","片手","両手","基礎スキル","射程","ガゴ専","CRAFT","SPM 70","SPM 90","AXE","除外","略","date","url","urlImage","備考",,,,,,,,,,,,,
"Sea Tempest’s Bulwark",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,"30",,"*",,,,,,,,,,,,,,,,"255/255","20",,,"8",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","https://uo.com/wp-content/uploads/2024/04/sea-tempest.gif","[Event:Shrouded Sails","MAGERY +5","EVALUATE INTELLIGENCE +5","REACTIVE PARALYSE","SHARD BOUND]",,,,,,,,,
"Sentinel’s Mempo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","4",,,,,,,,,,"5",,,,,,,,,,,,,"8",,,,,,"8",,,,,,,,,,,,,,,,,,"15","15","15","15","15",,,,,,,,,,"12",,"4",,,,,,,,,,"255/255","50",,,"3",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of the Feudal Lands"," Draconic Awakening","MANA ICREASE 8]",,,,,,,,,,,
"Sentinel’s Necklace",,"首",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","4",,,,,,,,,,"5",,,,,,,,,,,,,"8",,,,,,"8",,,,,,,,,,,,,,,,,,"15","15","15","15","15",,,,,,,,,,"12",,"4",,,,,,,,,,"255/255",,,,"1",,,,,"*",,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of the Feudal Lands. Draconic Awakening","MANA ICREASE 8]",,,,,,,,,,,,
"Serpent’s Bite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","10",,"125",,,,,,,"*",,,,,,,,,,,,,,,,,,,"8",,,,,,,,,,,,,,,"255/255",,,,"1",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of the Feudal Lands]",,,,,,,,,,,,,
"Serpent Skin Quiver",,"上半身L5",,,,,,,,,,,,,,,,,,,,,,,,,,,"10","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30",,,,"125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,"30",,,,,,"8",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","https://uo.com/wp-content/uploads/2015/10/serp-quiver.gif","[Event:Treasures of Fey Wrath and Counterfeit Commodities","BLESSED","ANATOMY  +5","AMMO 0/500","CONTENTS 0/1 ITEMS 0/50 STONES]",,,,,,,,,
"Serpent Skin Wing Armor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,"10",,,"2",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","https://uo.com/wp-content/uploads/2015/10/serp-wing.gif","[Event:Treasures of Fey Wrath and Counterfeit Commodities","ANATOMY  +5","GARGOYLE ONLY]",,,,,,,,,,,
"Shadeweaver’s Embrace",,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","4",,,,,,,,,,,,,,,,,,,,,,,"15","15","15","15","15",,,,,,,,,,,,,,,,,,,,,,"255/255","10",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Rifted Crown","STEALING +20","STEALTH +20","SHARD BOUND]",,,,,,,,,,
"Shadowbane Tabard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Shadow’s Awakening]",,,,,,,,,,,,,
"Shadow Cloak of Rejuvenation",,"上半身L5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,"2",,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/shadowcloak-rejuvenation.gif","[Event:In the Shadow of Virtue]",,,,,,,,,,,,,
"Shadows Fury",,,,,,,,,,,,,,,,,,,,,,"100",,,,,,,"30",,,,,,,,,,,,"70",,,,,,,"50",,"50",,,,"50",,,"50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30",,,,,,,,"255/255",,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Shadow’s Awakening","COMPOSITE BOW/SOUL GLAIVE]",,,,,,,,,,,,
"Shadow Master’s Talisman",,"タリスマン",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of the Shattered Sanctum","STEALTH +10","NINJITSU +10","SHARD BOUND]",,,,,,,,,,
"Shadow Reaver’s Cloak",,"上半身L5",,,,,,,,,,,,,,,,,,,,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125",,,,,"2",,,,,,,,,,,,,,,,,,,,,"6",,,,,,,,,,,,,,,"255/255","10",,,"4",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of the Shattered Sanctum","MEDITATION +10","SHARD BOUND]",,,,,,,,,,,
"Shugenja’s Raiment",,"上半身L2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,"5","3",,"5",,,"8","20",,,"*",,,,"3",,,,,,,,,,"15","15","15","15","15",,,,,,,"5",,,,,,,,,,,,,,,"255/255","55",,,"8",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of the Feudal Lands"," Draconic Awakening","case human]",,,,,,,,,,,
"Shugenja’s Wand",,"手持ち左か両手",,,,,,,,,,,,,,,,"100",,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0",,,"10",,,,,,,,,,,,,,,,,,,,"*",,,,,,,,,,,,,,,,"255/255","2","11–15","2.75","1","*",,"MACE FIGHTING",,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of the Feudal Lands]",,,,,,,,,,,,,
"Silver Branch Bow",,,,,,"*",,,,,"*",,,,,,,,"100",,,,,,,,,,"25",,,,,,,,,,,,,"10",,,,,,"40","35",,,,,"40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255/255",,"13–17","3.25","8",,,"ARCHERY","10",,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","https://uo.com/wp-content/uploads/2015/10/silver-branch.gif","[Event:Treasures of Fey Wrath","SHARDBOUND","STRENGTH REQUIRED 35","HANDED WEAPON 2]",,,,,,,,,,
"Silver Tipped Cyclone",,,,,,"*",,,,,"*",,,,,,,,"100",,,,,,,,,,"25",,,,,,,,,,,,,"10",,,,,,"40","35",,,,,"40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255/255",,"13–17","3.25","6",,,"THROWING","9","*",,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","https://uo.com/wp-content/uploads/2015/10/silver-tipped-cyclone.gif","[Event:Treasures of Fey Wrath","STRENGTH REQUIRED 40","HANDED WEAPON 1]",,,,,,,,,,,
"Solaria’s Secret Poisons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15","18","15","18","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of Wildfire"," Treasures of Fey Wrath"," Treasures of the Shattered Sanctum","BOTH VERSIONS:","NINJITSU +10","GARGOYLE VERSION ONLY:]",,,,,,,,
"Spell Focusing Sash",,"上半身L3",,,,,,,,,"*",,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"*",,,,,,,,,,,,,,"255/255","10",,,"1",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/body-sash.gif","[Event:In the Shadow of Virtue and Treasures of The Undead Lords]",,,,,,,,,,,,,
"Splinter from the Tree of strife",,,"*",,,,"*",,,,,,,,,,,"100",,,,,,,,,,,"50",,,,,,,,,,,,,,,,,,,,,,,,,"60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20",,,,,,,,,,,,,"255/255","20","10–12","2","7","*",,"SWORDSMANSHIP",,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of Wildfire","TACTICS +10]",,,,,,,,,,,,
"Staff of Pyros",,"手持ち左か両手",,,,,,,,,,,,,,,,,"100",,,,,,,,,,"30",,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0",,,,,,,,,,,,,,,,,,,,,,,"*",,,,,,,,,,,,,,,,"255/255","35","13–16","2.75","6",,"*","MACE FIGHTING",,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/staff-pyros.gif","[Event:Warriors of Destiny","ARTIFACT RARITY 12","UNDEAD SLAYER]",,,,,,,,,,,
"Sterling Silver Ring",,"指輪",,,,,,,,,,,,,,,,,,,,,,,,,,,"75",,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/ring.png","[Event:Treasures of: Doom"," Sorcerer’s Dungeon"," Khaldun"," The Undead Lords"," the Archlich","MEDITATION +20","ADDITIONAL +20 SKILL BONUS APPLIED BY DOUBLE CLICKING THE RING (WARRIOR SKILLS)]",,,,,,,
"Stone Arms of Virtue Bane",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,"10",,,,"*",,,,,,,,,,,,"20",,"21","9","6","24","8",,,,,,,,,,,,,,,,,,,,,,"255/255","40",,,"10",,,,,"*",,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/virtuebane-stonearms.gif","[Event:In the Shadow of Virtue","SPELL CONSUMPTION: 1]",,,,,,,,,,,,
"Storm Lord’s Steel",,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80",,,,,,,,,,,,,,,,,,,,,,,"*",,,,,,,,,,,,,,,,"30",,,,,,,,,,,,,,,,,"255/255","20","10–14","2.5","5","*",,"SWORDSMANSHIP",,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of the Feudal Lands","EXCEPTIONAL]",,,,,,,,,,,,
"The Lexicon of Juo’nar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,"3",,,,,,,,,,,,,,,,,,,,,"50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of the Archlich]",,,,,,,,,,,,,
"The Redeemer",,"手持ち左か両手",,,,,,,,,,,,,,,,"100",,,,,,,,,,,"55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100/100","85","20–24","5","6",,"*","SWORDSMANSHIP",,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/redeemer.gif","[Event:Warriors of Destiny","BLESSED","ARTIFACT RARITY 7","UNDEAD SLAYER","DEMON SLAYER]",,,,,,,,,
"Tabard of the False Prophet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15",,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6",,,,,"4",,,,,,,,,,,"10",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Rifted Crown","SHARD BOUND]",,,,,,,,,,,,
"Umbrascale Champion’s Aegis (helm or gargish glasses)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,"5",,,"8",,,,,,"8",,,,,,,,,,,,"15","15","15","15","15",,,,,,,,,,,,"5",,,,,,,,,,"255/255",,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Draconic Awakening","SHARD BOUND]",,,,,,,,,,,,
"Umbrascale Ceremonial dress or robe",,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,"4",,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,"255/255","10",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Draconic Awakening","SHARD BOUND]",,,,,,,,,,,,
"Umbrascale Battle Dress or Robe",,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,"5",,"5",,,,,,,,"255/255","10",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Draconic Awakening","SHARD BOUND]",,,,,,,,,,,,
"Umbrascale Fang",,"タリスマン",,,,,,,,,,,,,,,,,,,,,,,,,,,"20",,,,,,,,,,,,,"10",,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,"255/255",,,,"1",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Draconic Awakening","REPTILE SLAYER","SHARD BOUND]",,,,,,,,,,,
"Umbrascale Incantarium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Draconic Awakening","BLESSED","DRAGON SLAYER","SHARD BOUND","SPELLS 64]",,,,,,,,,
"Umbria’s Spellbook",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,"3",,,,,,,,,,,,,,,,,,,,,"50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of The Undead Lords","BLESSED","SPELLS 64","SHARD BOUND]",,,,,,,,,,
"Umbria’s Grimoire",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of The Undead Lords","BLESSED","UNDEAD SLAYER","SPELLS 17","SHARD BOUND]",,,,,,,,,
"Veilkeeper’s Branch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,"150",,,"10",,,,,,,,,,,,,,,"1",,,,,,,"*","8",,,,,,,,,,,,,,,"255/255","20",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Rifted Crown","MEDITATION +20","SHARD BOUND]",,,,,,,,,,,
"Void Skipper’s Boots",,"靴",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,"200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255/255","10",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Rifted Crown","SHARD BOUND","NIGHTSIGHT]",,,,,,,,,,,
"Void Touched Corselet/Cuirass",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,"5",,,"5",,,"8",,,,,,"8",,,,,,,,,,,,"15","15","15","15","15",,,,,,,,,,"8",,"5",,,,,,,,,,"255/255","95",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Rifted Crown]",,,,,,,,,,,,,
"Void Woven Strand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255/255","10",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Rifted Crown","SHARD BOUND]",,,,,,,,,,,,
"Vorpal Blade",,"手持ち左か両手",,,,,,,,,,,,,,,,"50",,,,"50",,,,,,,"40",,,"5",,,,,,,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255/255","10","10–12","2",,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/vorpal-blade.gif","[Event:Warriors of Destiny","REPOND SLAYER","SKILL: FENCING]",,,,,,,,,,,
"Vortha’s Medallion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","3",,"5",,,"12","20",,,,,,,"3",,,,,,,,,,,,,,,,,,,,,"12",,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of the Shattered Sanctum","GARGOYLES AND HUMAN VERSIONS","SHARD BOUND]",,,,,,,,,,,
"Warded Demonbone Bracers",,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","12",,,"*",,,,"1",,,,,,,,,,"9","11","8","7","9",,,,,,,,,,,,,,,,,,,,,,"255/255","55",,,"2",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/warded-demonbone-bracers.gif","[Event:In the Shadow of Virtue]",,,,,,,,,,,,,
"Warden’s Armor of Augmentation",,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,"5",,,,,,,,,,,,,,,,,"*",,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/wardens-armor-wing.gif","[Event:In the Shadow of Virtue]",,,,,,,,,,,,,
"War Lord’s Sash (human and Gargoyle Versions)",,"上半身L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255/255","10",,,"1",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of the Feudal Lands","RANDOM PRIMARY STAT 4","RANDOM EATER 10%]",,,,,,,,,,,
"Weald Codex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,"3",,,,,,,,,,,,,,,,,,,,,"50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","https://uo.com/wp-content/uploads/2015/10/weald-codex.gif","[Event:Treasures of Fey Wrath","BLESSED","SPELLS 64]",,,,,,,,,,,
"Weeping Edge",,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30",,,,,,,,,,,,,"255/255","20","10–12","2","7","*",,"SWORDSMANSHIP",,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of the Feudal Lands","EXCEPTIONAL]",,,,,,,,,,,,
"Whip",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.25",,,,,"1",,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Krampus Encounter","DAMAGE: 13-17","ONE HANDED]",,,,,,,,,,,
"Whip",,,,,,,,,,,"*",,,,,,,"100",,,,,,,,,,,"25",,,,,,,,,"50",,,,,,,,,"35","100",,,"30",,,"81",,,"40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255/255","20","13–17","3.25","5","*",,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of Fey Wrath]",,,,,,,,,,,,,
"Wing Armor of Light",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,"*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*",,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","https://uo.com/wp-content/uploads/2015/10/wingarmor-light.gif","[Event:Treasures of Fey Wrath]",,,,,,,,,,,,,
"Wyrmscale Helm",,"頭",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","3","3","3","3",,,,,,,,,,,,,,,,,,,,,,,"75",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Draconic Awakening]",,,,,,,,,,,,,
"Yukio’s Glass Earrings",,"耳",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125",,,,,,,,,,,,,,,,,,,,,,,,,,"15",,,,,,,,,,,,,,,"255/255",,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Soulless Seduction and Counterfeit Commodities]",,,,,,,,,,,,,
"Aegis of Grace",,"頭",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","9","7","7","15",,,"2",,,,,,,,,,,,,,,,,,,"255/255","10",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-minor/","http://www.uo.com/wp-content/uploads/2015/09/aegis_of_grace.gif","[RESISTING SPELLS 10]",,,,,,,,,,,,,
"Alchemist’s Bauble",,"腕輪",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30",,,,,,,,,,,,,,,,,,,,,,,,,,,,"20",,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-minor/","http://www.uo.com/wp-content/uploads/2015/09/alchemists_bauble.gif","[MAGERY +10]",,,,,,,,,,,,,
